date,timestamp,touch_type,touch_price,close_at_touch,continuation_move_pct,reversal_move_pct,open_position,day_of_week,continuation_move_pct_60min,reversal_move_pct_60min
2024-05-17,2024-05-17 09:49:00,Previous Low,451.69,451.76,-0.0753,0.044,Between Previous High and Low,Friday,-0.0753,0.228
2024-05-20,2024-05-20 09:33:00,Previous High,452.72,452.8001,0.1966,0.0066,Between Previous High and Low,Monday,0.4396,0.0066
2024-05-21,2024-05-21 15:35:00,Previous High,455.58,455.55,0.0088,-0.0527,Between Previous High and Low,Tuesday,0.09,-0.0702
2024-05-22,2024-05-22 09:38:00,Previous High,455.99,456.105,-0.0811,0.0877,Above Previous High,Wednesday,-0.0811,0.1447
2024-05-23,2024-05-23 10:55:00,Previous High,456.82,456.5846,-0.1379,0.1248,Above Previous High,Thursday,-0.1379,0.5319
2024-05-28,2024-05-28 09:30:00,Previous High,459.23,459.19,0.0719,-0.1807,Between Previous High and Low,Tuesday,0.0719,-0.466
2024-05-29,2024-05-29 09:38:00,Previous Low,456.69,456.69,0.0066,-0.1938,Below Previous Low,Wednesday,0.3306,-0.1938
2024-05-30,2024-05-30 09:30:00,Previous Low,455.34,455.08,-0.3159,0.0659,Between Previous High and Low,Thursday,-0.3909,0.0659
2024-05-31,2024-05-31 09:55:00,Previous Low,450.21,450.1557,-0.1866,0.1044,Between Previous High and Low,Friday,-0.9749,0.1044
2024-06-03,2024-06-03 10:48:00,Previous High,452.48,452.19,-0.2984,-0.0553,Above Previous High,Monday,-0.3315,0.0597
2024-06-05,2024-06-05 11:02:00,Previous High,455.575,459.99,0.9493,1.0635,Above Previous High,Wednesday,0.9493,1.2567
2024-06-06,2024-06-06 09:46:00,Previous High,463.61,463.46,-0.1424,0.0626,Above Previous High,Thursday,-0.2437,0.1553
2024-06-07,2024-06-07 09:30:00,Previous Low,462.19,462.2232,-0.0757,0.0887,Between Previous High and Low,Friday,-0.0757,0.3007
2024-06-07,2024-06-07 10:47:00,Previous High,464.54,464.61,0.0667,-0.1894,Between Previous High and Low,Friday,0.2481,-0.4607
2024-06-10,2024-06-10 09:30:00,Previous Low,461.84,461.77,0.1776,-0.0671,Below Previous Low,Monday,0.2707,-0.0671
2024-06-11,2024-06-11 10:52:00,Previous High,465.19,465.22,0.0623,-0.0086,Between Previous High and Low,Tuesday,0.0623,-0.3192
2024-06-13,2024-06-13 10:14:00,Previous High,476.5,476.5,-0.2623,0.0556,Above Previous High,Thursday,-0.2623,0.0556
2024-06-14,2024-06-14 13:14:00,Previous High,478.39,478.35,0.0732,-0.0334,Between Previous High and Low,Friday,0.1129,-0.0753
2024-06-17,2024-06-17 09:32:00,Previous High,479.26,479.34,-0.1139,0.0438,Above Previous High,Monday,-0.2337,0.1732
2024-06-20,2024-06-20 09:31:00,Previous High,485.9,485.79,-0.1297,0.0659,Above Previous High,Thursday,-0.5207,0.1932
2024-06-21,2024-06-21 09:50:00,Previous Low,479.62,479.325,-0.1981,0.123,Between Previous High and Low,Friday,-0.1981,0.2773
2024-06-24,2024-06-24 09:33:00,Previous Low,478.67,478.825,0.1128,-0.2695,Below Previous Low,Monday,0.2632,-0.3865
2024-06-26,2024-06-26 09:48:00,Previous High,479.68,479.61,0.123,-0.0292,Between Previous High and Low,Wednesday,0.2397,-0.1522
2024-06-27,2024-06-27 09:31:00,Previous High,480.92,480.78,0.3826,-0.0497,Between Previous High and Low,Thursday,0.4533,-0.0707
2024-06-28,2024-06-28 09:43:00,Previous High,483.1,483.02,0.2002,-0.0083,Between Previous High and Low,Friday,0.8487,-0.0083
2024-06-28,2024-06-28 15:32:00,Previous Low,479.3,479.1599,-0.1753,0.2837,Between Previous High and Low,Friday,-0.1753,0.3776
2024-07-01,2024-07-01 09:46:00,Previous Low,478.46,478.1125,-0.3166,-0.0543,Between Previous High and Low,Monday,-0.4609,0.2278
2024-07-02,2024-07-02 09:42:00,Previous High,482.49,482.77,0.143,-0.1306,Between Previous High and Low,Tuesday,0.1865,-0.2508
2024-07-03,2024-07-03 09:31:00,Previous High,487.04,487.2,0.0965,-0.0678,Between Previous High and Low,Wednesday,0.2382,-0.0698
2024-07-08,2024-07-08 09:30:00,Previous High,496.6,496.46,0.0463,-0.1649,Between Previous High and Low,Monday,0.0886,-0.1832
2024-07-09,2024-07-09 10:31:00,Previous High,497.895,497.99,-0.011,0.1978,Above Previous High,Tuesday,-0.0673,0.2742
2024-07-10,2024-07-10 09:49:00,Previous High,500.0,500.09,0.03,-0.1,Between Previous High and Low,Wednesday,0.1208,-0.168
2024-07-11,2024-07-11 10:18:00,Previous Low,498.39,498.04,-0.2087,0.0582,Between Previous High and Low,Thursday,-0.5518,0.1284
2024-07-15,2024-07-15 10:57:00,Previous High,499.62,499.61,0.092,-0.0619,Between Previous High and Low,Monday,0.2782,-0.3513
2024-07-16,2024-07-16 10:07:00,Previous Low,494.09,494.32,-0.0911,0.0931,Between Previous High and Low,Tuesday,-0.0911,0.3643
2024-07-18,2024-07-18 10:34:00,Previous Low,481.25,481.13,-0.3699,0.0582,Between Previous High and Low,Thursday,-0.881,0.2764
2024-07-19,2024-07-19 11:29:00,Previous Low,476.27,476.198,-0.2268,0.0273,Between Previous High and Low,Friday,-0.2268,0.3821
2024-07-22,2024-07-22 09:38:00,Previous High,481.69,481.6359,0.2346,-0.2242,Between Previous High and Low,Monday,0.2429,-0.4069
2024-07-23,2024-07-23 10:21:00,Previous High,483.35,483.44,0.0393,-0.1759,Between Previous High and Low,Tuesday,0.2234,-0.5483
2024-07-25,2024-07-25 09:32:00,Previous Low,462.51,462.62,-0.3049,0.2011,Between Previous High and Low,Thursday,-1.4875,0.2011
2024-07-29,2024-07-29 09:38:00,Previous High,465.93,466.0395,0.3734,-0.0215,Between Previous High and Low,Monday,0.425,-0.2704
2024-07-30,2024-07-30 10:37:00,Previous Low,461.615,461.65,-0.0162,0.2437,Between Previous High and Low,Tuesday,-0.755,0.2437
2024-07-31,2024-07-31 09:34:00,Previous High,466.561,466.41,-0.0302,0.5013,Above Previous High,Wednesday,-0.0302,0.8528
2024-08-01,2024-08-01 09:39:00,Previous High,472.79,472.6999,0.4949,-0.0529,Between Previous High and Low,Thursday,0.5838,-0.8196
2024-08-01,2024-08-01 11:01:00,Previous Low,466.41,466.6494,-0.2659,0.0793,Between Previous High and Low,Thursday,-0.804,0.0793
2024-08-06,2024-08-06 10:46:00,Previous High,442.29,442.48,0.3007,-0.0,Between Previous High and Low,Tuesday,0.3007,-0.5562
2024-08-07,2024-08-07 09:30:00,Previous High,447.07,447.3,0.3378,-0.1163,Between Previous High and Low,Wednesday,0.4317,-0.3937
2024-08-07,2024-08-07 15:56:00,Previous Low,434.56,434.8,-0.0437,0.1082,Between Previous High and Low,Wednesday,-0.0437,0.1082
2024-08-09,2024-08-09 10:13:00,Previous High,449.4,449.45,0.0223,-0.3939,Between Previous High and Low,Friday,0.0912,-0.6676
2024-08-12,2024-08-12 09:34:00,Previous High,452.06,452.03,0.0177,-0.6061,Between Previous High and Low,Monday,0.3097,-0.7754
2024-08-14,2024-08-14 09:34:00,Previous High,462.85,462.8,-0.3522,0.1167,Above Previous High,Wednesday,-0.9506,0.1167
2024-08-16,2024-08-16 12:10:00,Previous High,474.82,474.86,0.1053,-0.0863,Between Previous High and Low,Friday,0.3349,-0.0863
2024-08-19,2024-08-19 10:53:00,Previous High,476.41,476.5,0.063,-0.0945,Between Previous High and Low,Monday,0.1133,-0.1254
2024-08-20,2024-08-20 09:34:00,Previous High,481.39,481.48,0.0914,-0.0686,Between Previous High and Low,Tuesday,0.322,-0.295
2024-08-21,2024-08-21 10:36:00,Previous High,482.94,483.27,0.2961,-0.0083,Between Previous High and Low,Wednesday,0.2961,-0.5943
2024-08-22,2024-08-22 09:39:00,Previous High,484.37,484.5021,-0.0681,0.1301,Above Previous High,Thursday,-0.5368,0.1548
2024-08-26,2024-08-26 10:31:00,Previous Low,475.28,474.95,-0.4292,-0.0673,Between Previous High and Low,Monday,-0.4292,0.2188
2024-08-27,2024-08-27 09:33:00,Previous Low,473.24,473.96,-0.2536,0.1733,Between Previous High and Low,Tuesday,-0.3233,0.8051
2024-08-28,2024-08-28 11:00:00,Previous Low,471.71,471.86,-0.123,0.0615,Between Previous High and Low,Wednesday,-0.5045,0.0615
2024-08-29,2024-08-29 10:00:00,Previous High,477.02,477.285,0.1153,-0.3752,Between Previous High and Low,Thursday,0.1908,-0.6205
2024-09-03,2024-09-03 09:41:00,Previous Low,470.51,470.89,-0.0361,0.2699,Between Previous High and Low,Tuesday,-0.6716,0.2699
2024-09-04,2024-09-04 09:33:00,Previous Low,459.4101,459.4,0.3091,-0.1742,Below Previous Low,Wednesday,0.6378,-0.3657
2024-09-05,2024-09-05 10:07:00,Previous High,464.45,464.03,-0.0409,-0.4489,Between Previous High and Low,Thursday,0.1959,-1.0098
2024-09-06,2024-09-06 09:37:00,Previous Low,457.939,457.97,-0.3448,0.2732,Between Previous High and Low,Friday,-1.2401,0.2732
2024-09-10,2024-09-10 09:39:00,Previous High,455.46,455.58,-0.0132,0.281,Above Previous High,Tuesday,-0.1998,0.483
2024-09-11,2024-09-11 09:30:00,Previous High,459.17,458.88,-0.3337,0.1677,Above Previous High,Wednesday,-1.3677,0.1677
2024-09-12,2024-09-12 10:12:00,Previous High,469.39,469.53,0.2833,-0.0,Between Previous High and Low,Thursday,0.3899,-0.1768
2024-09-13,2024-09-13 09:37:00,Previous High,474.04,474.115,0.1371,-0.0928,Between Previous High and Low,Friday,0.2827,-0.3042
2024-09-16,2024-09-16 09:32:00,Previous Low,472.25,472.04,-0.3642,-0.0445,Between Previous High and Low,Monday,-0.3642,0.3409
2024-09-17,2024-09-17 12:20:00,Previous High,473.8599,474.02,-0.2617,0.0659,Above Previous High,Tuesday,-0.4917,0.0659
2024-09-18,2024-09-18 14:00:00,Previous High,477.6,477.6,0.2575,-0.5695,Between Previous High and Low,Wednesday,0.2575,-0.8585
2024-09-18,2024-09-18 15:48:00,Previous Low,470.97,471.2109,-0.0297,0.2803,Between Previous High and Low,Wednesday,-0.0297,0.2803
2024-09-20,2024-09-20 10:52:00,Previous Low,480.49,480.54,-0.1436,0.0229,Between Previous High and Low,Friday,-0.4558,0.1686
2024-09-23,2024-09-23 10:23:00,Previous High,483.69,483.76,0.0269,-0.1385,Between Previous High and Low,Monday,0.093,-0.2915
2024-09-24,2024-09-24 09:31:00,Previous High,484.14,484.14,-0.1281,0.0372,Above Previous High,Tuesday,-0.7663,0.0372
2024-09-25,2024-09-25 09:56:00,Previous High,486.33,486.62,0.1748,0.0185,Between Previous High and Low,Wednesday,0.3002,-0.0226
2024-09-26,2024-09-26 10:52:00,Previous High,487.79,487.6,-0.408,0.0205,Above Previous High,Thursday,-0.408,0.1107
2024-09-27,2024-09-27 14:31:00,Previous Low,485.8,486.08,-0.0247,0.1462,Between Previous High and Low,Friday,-0.0247,0.3942
2024-09-30,2024-09-30 09:31:00,Previous Low,485.56,486.77,0.2204,0.4551,Between Previous High and Low,Monday,-0.1998,0.4593
2024-10-01,2024-10-01 09:47:00,Previous Low,482.92,482.7687,-0.3458,0.087,Between Previous High and Low,Tuesday,-0.9008,0.1387
2024-10-03,2024-10-03 10:02:00,Previous High,483.88,483.39,0.1374,-0.155,Between Previous High and Low,Thursday,0.1374,-0.8414
2024-10-04,2024-10-04 09:56:00,Previous High,484.545,484.56,-0.1775,0.0733,Above Previous High,Friday,-0.4458,0.0939
2024-10-07,2024-10-07 14:46:00,Previous Low,482.385,482.48,-0.142,0.0093,Between Previous High and Low,Monday,-0.3141,0.0477
2024-10-08,2024-10-08 10:00:00,Previous High,486.57,486.68,0.0802,-0.0719,Between Previous High and Low,Tuesday,0.4275,-0.1583
2024-10-09,2024-10-09 10:20:00,Previous High,489.99,489.92,0.1449,-0.0831,Between Previous High and Low,Wednesday,0.3388,-0.0831
2024-10-10,2024-10-10 11:59:00,Previous High,493.73,493.7,0.0628,-0.0333,Between Previous High and Low,Thursday,0.1499,-0.2856
2024-10-15,2024-10-15 10:29:00,Previous Low,495.26,495.0,-0.8097,-0.0626,Between Previous High and Low,Tuesday,-0.949,-0.0626
2024-10-16,2024-10-16 09:44:00,Previous Low,488.68,488.54,-0.1637,0.0368,Between Previous High and Low,Wednesday,-0.2271,0.4788
2024-10-17,2024-10-17 10:02:00,Previous High,491.69,492.01,-0.0305,0.1891,Above Previous High,Thursday,-0.0305,0.4352
2024-10-21,2024-10-21 09:30:00,Previous Low,493.3,493.87,0.2787,-0.0365,Below Previous Low,Monday,0.594,-0.0365
2024-10-21,2024-10-21 10:06:00,Previous High,495.57,495.56,0.1009,-0.0908,Below Previous Low,Monday,0.1332,-0.6861
2024-10-22,2024-10-22 13:40:00,Previous High,496.23,496.2811,0.0262,-0.0887,Between Previous High and Low,Tuesday,0.2448,-0.0887
2024-10-23,2024-10-23 10:06:00,Previous Low,491.97,491.82,-0.1057,0.1789,Between Previous High and Low,Wednesday,-0.1057,0.4364
2024-10-29,2024-10-29 09:31:00,Previous Low,495.1,494.94,-0.2525,-0.0202,Between Previous High and Low,Tuesday,-0.2525,0.5696
2024-10-29,2024-10-29 12:00:00,Previous High,498.52,498.8401,0.0762,-0.0782,Between Previous High and Low,Tuesday,0.1484,-0.1986
2024-11-04,2024-11-04 09:34:00,Previous Low,485.2,485.06,-0.1949,0.3133,Between Previous High and Low,Monday,-0.1949,0.7481
2024-11-05,2024-11-05 09:37:00,Previous High,489.38,489.442,0.0817,-0.1502,Between Previous High and Low,Tuesday,0.4557,-0.1502
2024-11-08,2024-11-08 13:33:00,Previous High,514.33,514.37,0.1142,0.0058,Between Previous High and Low,Friday,0.1142,-0.0389
2024-11-11,2024-11-11 09:32:00,Previous High,514.9175,514.82,-0.1219,0.1266,Above Previous High,Monday,-0.52,0.1266
2024-11-12,2024-11-12 12:56:00,Previous Low,510.92,510.73,-0.2133,-0.0411,Between Previous High and Low,Tuesday,-0.2133,0.4326
2024-11-13,2024-11-13 13:48:00,Previous High,514.66,514.66,0.0622,-0.0097,Between Previous High and Low,Wednesday,0.0622,-0.4115
2024-11-14,2024-11-14 10:19:00,Previous Low,509.95,509.57,-0.0726,0.2098,Between Previous High and Low,Thursday,-0.0726,0.3844
2024-11-19,2024-11-19 13:10:00,Previous High,502.14,502.15,0.0418,-0.0398,Between Previous High and Low,Tuesday,0.3612,-0.0398
2024-11-20,2024-11-20 10:20:00,Previous Low,497.08,496.68,-0.0845,0.1891,Between Previous High and Low,Wednesday,-0.0845,0.7021
2024-11-21,2024-11-21 09:35:00,Previous High,503.68,503.41,-0.6691,-0.0516,Above Previous High,Thursday,-1.2151,0.0794
2024-11-25,2024-11-25 10:12:00,Previous High,506.53,506.78,-0.0138,0.2251,Above Previous High,Monday,-0.0138,0.3307
2024-11-27,2024-11-27 09:30:00,Previous Low,507.23,507.14,-0.207,0.0059,Between Previous High and Low,Wednesday,-0.623,0.0158
2024-11-29,2024-11-29 10:06:00,Previous High,508.24,508.27,0.185,0.0059,Between Previous High and Low,Friday,0.2499,0.0059
2024-12-03,2024-12-03 11:30:00,Previous High,516.26,516.45,0.0426,-0.2169,Between Previous High and Low,Tuesday,0.0426,-0.2663
2024-12-05,2024-12-05 09:31:00,Previous High,523.52,523.44,0.0248,-0.1127,Between Previous High and Low,Thursday,0.0248,-0.2216
2024-12-06,2024-12-06 09:45:00,Previous High,524.0399,524.25,0.2595,0.042,Between Previous High and Low,Friday,0.4103,0.042
2024-12-09,2024-12-09 11:05:00,Previous Low,522.35,522.28,-0.2163,-0.0038,Between Previous High and Low,Monday,-0.2163,0.1723
2024-12-10,2024-12-10 14:11:00,Previous Low,521.22,521.315,-0.0,0.0883,Between Previous High and Low,Tuesday,-0.2801,0.1055
2024-12-11,2024-12-11 09:33:00,Previous High,525.38,525.24,0.1142,-0.0495,Between Previous High and Low,Wednesday,0.5977,-0.0495
2024-12-13,2024-12-13 10:42:00,Previous High,528.96,528.82,-0.0416,0.1947,Above Previous High,Friday,-0.3138,0.1947
2024-12-16,2024-12-16 09:30:00,Previous High,533.1661,533.6,0.2164,-0.018,Between Previous High and Low,Monday,0.4396,-0.018
2024-12-18,2024-12-18 09:34:00,Previous Low,534.13,533.944,-0.1254,0.1722,Between Previous High and Low,Wednesday,-0.1254,0.352
2024-12-19,2024-12-19 15:35:00,Previous Low,515.01,515.03,-0.0835,0.4214,Between Previous High and Low,Thursday,-0.2427,0.5533
2024-12-20,2024-12-20 10:15:00,Previous Low,513.76,513.71,0.2219,-0.1032,Below Previous Low,Friday,1.3216,-0.1032
2024-12-20,2024-12-20 11:31:00,Previous High,521.7599,521.63,0.4504,-0.0594,Below Previous Low,Friday,0.5865,-0.0594
2024-12-26,2024-12-26 11:41:00,Previous High,530.05,530.05,0.0585,-0.034,Between Previous High and Low,Thursday,0.2245,-0.034
2024-12-27,2024-12-27 09:30:00,Previous Low,526.31,526.17,0.0091,-0.6707,Below Previous Low,Friday,0.0091,-1.5504
2024-12-30,2024-12-30 12:23:00,Previous Low,517.86,517.7,0.0927,-0.0521,Below Previous Low,Monday,0.2897,-0.0695
2024-12-31,2024-12-31 12:32:00,Previous Low,511.83,511.7197,-0.1719,0.0254,Between Previous High and Low,Tuesday,-0.1719,0.4201
2025-01-02,2025-01-02 09:39:00,Previous Low,510.26,510.21,-0.047,0.6115,Between Previous High and Low,Thursday,-0.047,1.2503
2025-01-03,2025-01-03 10:05:00,Previous High,516.64,516.45,0.0174,-0.451,Between Previous High and Low,Friday,0.0174,-0.7955
2025-01-07,2025-01-07 10:01:00,Previous Low,522.03,521.51,-0.4253,0.023,Between Previous High and Low,Tuesday,-1.1283,0.023
2025-01-08,2025-01-08 10:13:00,Previous Low,513.28,512.73,-0.2299,0.0857,Between Previous High and Low,Wednesday,-0.2299,0.415
2025-01-10,2025-01-10 09:30:00,Previous Low,510.57,510.69,-0.4035,0.1704,Between Previous High and Low,Friday,-1.3025,0.1704
2025-01-13,2025-01-13 10:49:00,Previous Low,503.92,503.96,0.0135,-0.387,Below Previous Low,Monday,0.0135,-0.6291
2025-01-14,2025-01-14 10:39:00,Previous High,506.02,505.9232,-0.0494,0.2945,Above Previous High,Tuesday,-0.3972,0.2945
2025-01-16,2025-01-16 09:32:00,Previous High,517.85,517.5401,-0.195,0.1197,Above Previous High,Thursday,-0.5117,0.1197
2025-01-17,2025-01-17 10:26:00,Previous High,519.0599,519.4,-0.0289,0.3545,Above Previous High,Friday,-0.0289,0.682
2025-01-21,2025-01-21 09:30:00,Previous High,524.0733,524.4,-0.4452,0.091,Above Previous High,Tuesday,-0.7658,0.091
2025-01-23,2025-01-23 09:34:00,Previous Low,529.26,529.26,0.0831,-0.0794,Below Previous Low,Thursday,0.1115,-0.1379
2025-01-24,2025-01-24 09:30:00,Previous High,532.83,532.84,-0.1745,0.0272,Above Previous High,Friday,-0.2252,0.1802
2025-01-28,2025-01-28 10:23:00,Previous High,517.99,518.4099,0.3012,0.0444,Between Previous High and Low,Tuesday,0.3012,-0.0985
2025-01-30,2025-01-30 09:35:00,Previous High,522.59,522.59,-0.0096,0.2641,Above Previous High,Thursday,-0.4554,0.6707
2025-01-31,2025-01-31 13:37:00,Previous High,526.095,526.19,0.0067,0.3393,Above Previous High,Friday,-0.3469,0.3393
2025-02-04,2025-02-04 09:39:00,Previous High,520.8496,520.67,0.0289,-0.1535,Between Previous High and Low,Tuesday,0.7316,-0.1535
2025-02-05,2025-02-05 11:50:00,Previous High,525.11,525.15,0.1885,0.0076,Between Previous High and Low,Wednesday,0.238,0.0076
2025-02-06,2025-02-06 09:30:00,Previous High,527.33,526.84,-0.1764,-0.0019,Above Previous High,Thursday,-0.1764,0.3205
2025-02-07,2025-02-07 09:30:00,Previous High,529.81,530.41,0.1151,0.4322,Above Previous High,Friday,-0.8418,0.4322
2025-02-11,2025-02-11 09:32:00,Previous Low,526.75,526.92,0.2658,0.0418,Below Previous Low,Tuesday,0.5012,0.0418
2025-02-12,2025-02-12 09:52:00,Previous Low,525.83,525.6299,0.0084,-0.3176,Below Previous Low,Wednesday,0.3385,-0.5382
2025-02-13,2025-02-13 09:39:00,Previous High,529.19,529.64,0.0227,0.3288,Above Previous High,Thursday,0.0227,0.9222
2025-02-14,2025-02-14 09:30:00,Previous High,536.22,536.48,0.1138,-0.1026,Between Previous High and Low,Friday,0.2089,-0.1026
2025-02-18,2025-02-18 09:44:00,Previous High,538.84,538.86,-0.2413,0.0315,Above Previous High,Tuesday,-0.4213,0.0315
2025-02-19,2025-02-19 14:14:00,Previous High,540.0,540.13,0.0926,-0.0,Between Previous High and Low,Wednesday,0.15,-0.022
2025-02-20,2025-02-20 09:51:00,Previous Low,536.46,536.4199,-0.7456,0.0242,Between Previous High and Low,Thursday,-0.7456,0.0242
2025-02-21,2025-02-21 12:16:00,Previous Low,532.46,532.31,-0.2479,0.0,Between Previous High and Low,Friday,-0.7249,0.0
2025-02-24,2025-02-24 09:51:00,Previous Low,525.71,525.71,-0.6886,-0.0095,Between Previous High and Low,Monday,-1.0502,-0.0095
2025-02-26,2025-02-26 11:09:00,Previous High,519.32,519.1299,0.0481,-0.104,Between Previous High and Low,Wednesday,0.0652,-0.2754
2025-02-27,2025-02-27 09:55:00,Previous Low,511.37,511.26,-0.7891,0.0196,Between Previous High and Low,Thursday,-0.7891,0.4908
2025-02-28,2025-02-28 09:30:00,Previous Low,499.795,499.15,-0.5732,0.1381,Between Previous High and Low,Friday,-0.5732,0.8914
2025-03-03,2025-03-03 09:43:00,Previous High,508.78,509.15,-0.2044,0.3066,Above Previous High,Monday,-0.8825,0.3066
2025-03-04,2025-03-04 09:30:00,Previous Low,493.58,494.03,-0.2735,0.5551,Between Previous High and Low,Tuesday,-1.1842,0.5551
2025-03-06,2025-03-06 12:03:00,Previous Low,491.26,491.45,-0.2565,0.0507,Between Previous High and Low,Thursday,-0.5883,0.112
2025-03-07,2025-03-07 10:31:00,Previous Low,486.2,485.96,-0.5409,-0.0473,Between Previous High and Low,Friday,-0.7302,0.4545
2025-03-10,2025-03-10 09:54:00,Previous Low,480.53,480.6805,-0.3475,0.3434,Between Previous High and Low,Monday,-1.0488,0.3434
2025-03-11,2025-03-11 10:38:00,Previous Low,468.66,468.9,-0.0256,0.5078,Between Previous High and Low,Tuesday,-0.0256,1.2333
2025-03-12,2025-03-12 09:30:00,Previous High,478.805,479.07,0.0386,0.471,Above Previous High,Wednesday,-0.5169,0.471
2025-03-13,2025-03-13 09:56:00,Previous Low,471.79,471.25,-0.3434,0.2989,Between Previous High and Low,Thursday,-0.3434,0.9241
2025-03-14,2025-03-14 09:35:00,Previous High,476.2801,476.19,0.1616,-0.105,Between Previous High and Low,Friday,0.2582,-0.6635
2025-03-17,2025-03-17 09:32:00,Previous High,480.56,480.71,0.5369,-0.0125,Between Previous High and Low,Monday,0.5369,-0.256
